tick,symbol,position,avg_price,realized,unrealized,total,mid
227730,ADA,8188,1,53609,1631.05,55240,1.1992
227740,BTC,1026,58241.1,-728795,203048,-525748,58439
227740,ETH,11773,2068.71,592771,294446,887217,2093.72
227740,ADA,8186,1,53611,1630.65,55241.7,1.1992
227750,BTC,1024,58241.1,-728399,227955,-500445,58463.7
227750,ETH,11775,2068.72,592771,295863,888634,2093.85
227750,ADA,8184,1,53613,1633.12,55246.1,1.19955
227760,BTC,1022,58241.1,-727953,230371,-497582,58466.5
227760,ETH,11784,2068.73,592771,299501,892272,2094.15
227760,ADA,8182,1,53615,1633.54,55248.5,1.19965
227770,BTC,1024,58241.5,-727953,228514,-499439,58464.7
227770,ETH,11786,2068.74,592771,300740,893511,2094.26
227770,ADA,8184,1,53615,1640.89,55255.9,1.2005
227780,BTC,1026,58241.9,-727953,228518,-499436,58464.7
227780,ETH,11772,2068.74,593175,299029,892204,2094.14
227780,ADA,8186,1,53615,1642.52,55257.5,1.20065
227790,BTC,1030,58242.8,-727953,233119,-494835,58469.1
227790,ETH,11770,2068.74,593227,298626,891853,2094.11
227790,ADA,8182,1,53619,1639.67,55258.7,1.2004
227800,BTC,1028,58242.8,-727499,232666,-494833,58469.1
227800,ETH,11768,2068.74,593280,298281,891560,2094.09
227800,ADA,8182,1,53619,1634.76,55253.8,1.1998
227810,BTC,1026,58242.8,-727045,232214,-494831,58469.1
227810,ETH,11779,2068.76,593280,298202,891481,2094.07
227810,ADA,8184,1,53619,1635.98,55255,1.1999
227820,BTC,1024,58242.8,-726590,231761,-494830,58469.1
227820,ETH,11777,2068.76,593332,298151,891483,2094.07
227820,ADA,8182,1,53621,1625.35,55246.4,1.19865
227830,BTC,1024,58242.8,-726590,220753,-505838,58458.4
227830,ETH,11779,2068.76,593332,298153,891485,2094.07
227830,ADA,8184,1,53621,1627.8,55248.8,1.1989
227840,BTC,1022,58242.8,-726156,221119,-505037,58459.2
227840,ETH,11777,2068.76,593385,298103,891487,2094.07
227840,ADA,8186,1,53621,1629.42,55250.4,1.19905
227850,BTC,1024,58243.2,-726156,211322,-514834,58449.6
227850,ETH,11779,2068.77,593385,298105,891489,2094.07
227850,ADA,8195,1,53621,1630.81,55251.8,1.199
227860,BTC,1026,58243.6,-726156,211325,-514831,58449.6
227860,ETH,11777,2068.77,593437,297465,890902,2094.03
227860,ADA,8193,1,53623,1629.18,55252.2,1.19885
227870,BTC,1028,58244,-726156,211328,-514828,58449.6
227870,ETH,11779,2068.77,593437,298056,891493,2094.07
227870,ADA,8191,1,53625,1628.78,55253.8,1.19885
227880,BTC,1028,58244.4,-725744,210920,-514824,58449.6
227880,ETH,11783,2068.78,593437,298178,891616,2094.09
227880,ADA,8187,1,53629,1627.58,55256.6,1.1988
227890,BTC,1014,58244.4,-723080,188417,-534664,58430.2
227890,ETH,11785,2068.78,593437,298181,891618,2094.09
227890,ADA,8185,1,53631,1628,55259,1.1989
227900,BTC,1012,58244.4,-722699,191901,-530798,58434.1
227900,ETH,11794,2068.8,593437,298099,891537,2094.07
227900,ADA,8183,1,53633,1630.46,55263.5,1.19925
227910,BTC,998,58244.4,-719947,193188,-526759,58438
227910,ETH,11792,2068.8,593490,299346,892836,2094.18
227910,ADA,8181,1,53635,1630.06,55265.1,1.19925
227920,BTC,1000,58244.8,-719947,196726,-523221,58441.5
227920,ETH,11794,2068.8,593490,316803,910293,2095.66
227920,ADA,8179,1,53637,1629.67,55266.7,1.19925
227930,BTC,1011,58246.9,-719947,190929,-529018,58435.8
227930,ETH,11796,2068.81,593490,316807,910296,2095.66
227930,ADA,8181,1,53637,1630.06,55267.1,1.19925
227940,BTC,987,58246.9,-715037,199223,-515814,58448.8
227940,ETH,11794,2068.81,593544,320645,914189,2095.99
227940,ADA,8183,1,53637,1630.46,55267.5,1.19925
227950,BTC,989,58247.3,-715037,209253,-505784,58458.9
227950,ETH,11796,2068.81,593544,344237,937781,2097.99
227950,ADA,8181,1,53639,1637.43,55276.4,1.20015
227960,BTC,987,58247.3,-714613,208830,-505784,58458.9
227960,ETH,11794,2068.81,593602,345948,939550,2098.14
227960,ADA,8179,1,53641,1637.84,55278.8,1.20025
227970,BTC,987,58247.7,-714191,208411,-505780,58458.9
227970,ETH,11794,2068.82,593663,355916,949579,2098.99
227970,ADA,8179,1,53643,1636.21,55279.2,1.20005
227980,BTC,989,58248.2,-714191,208415,-505776,58458.9
227980,ETH,11796,2068.82,593663,355920,949583,2098.99
227980,ADA,8181,1,53643,1634.97,55278,1.19985
227990,BTC,987,58248.2,-713789,197985,-515804,58448.8
227990,ETH,11794,2068.82,593723,348312,942035,2098.36
227990,ADA,8179,1,53645,1634.57,55279.6,1.19985
228000,BTC,994,58250,-713366,203477,-509888,58454.7
228000,ETH,11792,2068.82,593783,354856,948640,2098.91
228000,ADA,8181,1,53645,1635.79,55280.8,1.19995
228010,BTC,992,58250,-712940,216767,-496172,58468.5
228010,ETH,11790,2068.82,593846,359158,953004,2099.28
228010,ADA,8183,1,53645,1636.6,55281.6,1.2
228020,BTC,994,58250.4,-712940,216770,-496169,58468.5
228020,ETH,11792,2068.83,593846,359161,953007,2099.28
228020,ADA,8185,1,53645,1638.64,55283.6,1.2002
228030,BTC,996,58250.9,-712940,243106,-469834,58495
228030,ETH,11790,2068.83,593908,359100,953008,2099.28
228030,ADA,8171,1,53695,1636.24,55331.2,1.20025
228040,BTC,1007,58253.3,-712940,223888,-489051,58475.7
228040,ETH,11792,2068.83,593908,360164,954072,2099.38
228040,ADA,8169,1,53697,1637.48,55334.5,1.20045
228050,BTC,1009,58253.8,-712940,223892,-489048,58475.7
228050,ETH,11790,2068.83,593970,359042,953012,2099.28
228050,ADA,8176,1,53699,1635.61,55334.6,1.20005
228060,BTC,1009,58254.2,-712495,223451,-489044,58475.7
228060,ETH,11790,2068.84,594033,365468,959501,2099.84
228060,ADA,8176,1,53701,1635.2,55336.2,1.2
228070,BTC,1011,58254.7,-712495,225695,-486800,58477.9
228070,ETH,11792,2068.84,594033,365472,959504,2099.84
228070,ADA,8178,1,53701,1635.19,55336.2,1.19995
228080,BTC,1009,58254.7,-712048,225248,-486800,58477.9
228080,ETH,11790,2068.84,594095,365410,959505,2099.84
228080,ADA,8176,1,53703,1634.79,55337.8,1.19995
228090,BTC,1011,58255.1,-712048,225252,-486796,58477.9
228090,ETH,11788,2068.84,594157,365583,959741,2099.86
228090,ADA,8174,1,53705,1635.62,55340.6,1.2001
228100,BTC,1013,58255.5,-712048,225256,-486792,58477.9
228100,ETH,11786,2068.84,594220,367054,961273,2099.99
228100,ADA,8176,1,53705,1635.61,55340.6,1.20005
228110,BTC,1015,58256,-712048,234638,-477410,58487.1
228110,ETH,11788,2068.85,594220,348079,942299,2098.38
228110,ADA,8178,1,53705,1636.01,55341,1.20005
228120,BTC,1013,58256,-711582,247203,-464379,58500
228120,ETH,11776,2068.85,594630,361856,956485,2099.57
228120,ADA,8176,1,53707,1635.61,55342.6,1.20005
228130,BTC,1011,58256,-711094,246715,-464379,58500
228130,ETH,11776,2068.85,594630,366802,961431,2099.99
228130,ADA,8178,1,53707,1636.01,55343,1.20005
228140,BTC,1009,58256,-710606,246227,-464379,58500
228140,ETH,11776,2068.85,594630,381051,975680,2101.2
228140,ADA,8187,1,53707,1640.27,55347.3,1.20035
228150,BTC,1013,58256.9,-710606,246235,-464371,58500
228150,ETH,11776,2068.85,594700,410193,1.00489e+06,2103.68
228150,ADA,8198,1,53707,1645.34,55352.3,1.2007
228160,BTC,1011,58256.9,-710120,245971,-464149,58500.2
228160,ETH,11776,2068.85,594700,381813,976512,2101.28
228160,ADA,8200,1,53707,1645.74,55352.7,1.2007
228170,BTC,1013,58257.4,-710120,255863,-454257,58510
228170,ETH,11778,2068.86,594700,404780,999480,2103.22
228170,ADA,8198,1,53709,1647.39,55356.4,1.20095
228180,BTC,1013,58257.4,-710120,264808,-445312,58518.8
228180,ETH,11780,2068.86,594700,410319,1.00502e+06,2103.7
228180,ADA,8196,1,53711,1648.22,55359.2,1.2011
228190,BTC,1003,58257.9,-706933,266389,-440544,58523.5
228190,ETH,11770,2068.87,595157,402548,997706,2103.07
228190,ADA,8198,1,53711,1649.03,55360,1.20115
228200,BTC,1001,58257.9,-706401,265857,-440543,58523.5
228200,ETH,11760,2068.87,595627,424659,1.02029e+06,2104.99
228200,ADA,8200,1,53711,1646.15,55357.2,1.20075
228210,BTC,999,58257.9,-705853,291520,-414333,58549.8
228210,ETH,11758,2068.87,595701,436227,1.03193e+06,2105.97
228210,ADA,8198,1,53713,1647.39,55360.4,1.20095
228220,BTC,1001,58258.5,-705853,267958,-437895,58526.2
228220,ETH,11760,2068.88,595701,469858,1.06556e+06,2108.84
228220,ADA,8196,1,53715,1655.18,55370.2,1.20195
228230,BTC,999,58258.5,-705316,267532,-437783,58526.3
228230,ETH,11769,2068.91,595701,480485,1.07619e+06,2109.74
228230,ADA,8198,1,53715,1656.41,55371.4,1.20205
228240,BTC,999,58259.1,-704780,267001,-437779,58526.3
228240,ETH,11768,2068.94,596206,458230,1.05444e+06,2107.88
228240,ADA,8194,1,53719,1655.6,55374.6,1.20205
228250,BTC,997,58259.1,-704192,295957,-408235,58555.9
228250,ETH,11756,2068.94,596711,482627,1.07934e+06,2109.99
228250,ADA,8192,1,53721,1655.6,55376.6,1.2021
228260,BTC,995,58259.1,-703598,295364,-408235,58555.9
228260,ETH,11746,2068.95,597263,514434,1.1117e+06,2112.74
228260,ADA,8190,1,53723,1654.38,55377.4,1.202
228270,BTC,985,58259.7,-699867,302668,-397199,58567
228270,ETH,11753,2068.98,597355,520853,1.11821e+06,2113.3
228270,ADA,8192,1,53723,1654.78,55377.8,1.202
228280,BTC,983,58259.7,-699250,303596,-395654,58568.5
228280,ETH,11755,2068.99,597355,519212,1.11657e+06,2113.16
228280,ADA,8190,1,53725,1656.02,55381,1.2022
228290,BTC,983,58259.7,-699250,289146,-410104,58553.8
228290,ETH,11757,2068.99,597355,530150,1.12751e+06,2114.09
228290,ADA,8188,1,53727,1657.25,55384.3,1.2024
228300,BTC,981,58259.7,-698632,309542,-389090,58575.2
228300,ETH,11759,2069,597355,529682,1.12704e+06,2114.05
228300,ADA,8186,1,53729,1658.07,55387.1,1.20255
228310,BTC,983,58260.3,-698632,309544,-389088,58575.2
228310,ETH,11770,2069.04,597355,534899,1.13225e+06,2114.49
228310,ADA,8188,1,53729,1662.57,55391.6,1.20305
228320,BTC,985,58261,-698632,309551,-389080,58575.2
228320,ETH,11772,2069.05,597355,540906,1.13826e+06,2114.99
228320,ADA,8190,1,53729,1664.21,55393.2,1.2032
228330,BTC,987,58261.6,-698632,300477,-398155,58566
228330,ETH,11756,2069.05,598127,532059,1.13019e+06,2114.31
228330,ADA,8199,1,53731,1664.81,55395.8,1.20305
228340,BTC,989,58262.2,-698632,314279,-384353,58580
228340,ETH,11758,2069.05,598127,551931,1.15006e+06,2115.99
228340,ADA,8201,1,53731,1666.44,55397.4,1.2032
228350,BTC,987,58262.2,-697996,313939,-384057,58580.3
228350,ETH,11760,2069.06,598127,551935,1.15006e+06,2115.99
228350,ADA,8199,1,53733,1666.86,55399.9,1.2033
228360,BTC,973,58262.2,-693099,339357,-353742,58611
228360,ETH,11767,2069.09,598220,547650,1.14587e+06,2115.64
228360,ADA,8206,1,53735,1667.05,55402,1.20315
228370,BTC,971,58262.2,-692362,374674,-317687,58648.1
228370,ETH,11769,2069.1,598220,551537,1.14976e+06,2115.97
228370,ADA,8204,1,53737,1662.95,55400,1.2027
228380,BTC,971,58262.2,-692362,373004,-319358,58646.4
228380,ETH,11767,2069.1,598312,528615,1.12693e+06,2114.03
228380,ADA,8202,1,53739,1660.49,55399.5,1.20245
228390,BTC,969,58262.2,-691592,372236,-319356,58646.4
228390,ETH,11765,2069.1,598402,521937,1.12034e+06,2113.47
228390,ADA,8204,1,53739,1655.57,55394.6,1.2018
228400,BTC,955,58262.2,-685655,402795,-282861,58684
228400,ETH,11765,2069.1,598402,539937,1.13834e+06,2114.99
228400,ADA,8202,1,53741,1663.78,55404.8,1.20285
228410,BTC,953,58262.2,-684812,402790,-282022,58684.9
228410,ETH,11767,2069.11,598402,554297,1.1527e+06,2116.22
228410,ADA,8204,1,53741,1663.77,55404.8,1.2028
228420,BTC,945,58264,-679677,411954,-267723,58700
228420,ETH,11767,2069.12,598498,562677,1.16118e+06,2116.93
228420,ADA,8204,1,53743,1662.13,55405.1,1.2026
228430,BTC,935,58264.9,-674012,437705,-236307,58733.1
228430,ETH,11765,2069.12,598594,563288,1.16188e+06,2116.99
228430,ADA,8202,1,53745,1661.32,55406.3,1.20255
228440,BTC,937,58266,-674012,472612,-201401,58770.4
228440,ETH,11763,2069.12,598691,570720,1.16941e+06,2117.64
228440,ADA,8200,1,53747,1651.48,55398.5,1.2014
228450,BTC,946,58270.6,-674012,437691,-236322,58733.3
228450,ETH,11774,2069.16,598691,570765,1.16946e+06,2117.64
228450,ADA,8202,1,53747,1619.07,55366.1,1.1974
228460,BTC,944,58270.6,-673072,456806,-216265,58754.6
228460,ETH,11776,2069.17,598691,566470,1.16516e+06,2117.27
228460,ADA,8200,1,53749,1621.55,55370.6,1.19775
228470,BTC,946,58271.7,-673072,458234,-214838,58756.1
228470,ETH,11778,2069.17,598691,575012,1.1737e+06,2117.99
228470,ADA,8198,1,53751,1625.66,55376.7,1.1983
228480,BTC,948,58272.7,-673072,481248,-191824,58780.3
228480,ETH,11780,2069.18,598691,598574,1.19727e+06,2119.99
228480,ADA,8196,1,53753,1628.55,55381.5,1.1987
228490,BTC,946,58272.7,-672055,485890,-186165,58786.3
228490,ETH,11766,2069.18,599437,587744,1.18718e+06,2119.14
228490,ADA,8194,1,53755,1626.1,55381.1,1.19845
228500,BTC,944,58272.7,-671026,484749,-186277,58786.2
228500,ETH,11768,2069.19,599437,583158,1.1826e+06,2118.74
228500,ADA,8192,1,53757,1629.39,55386.4,1.1989
228510,BTC,964,58283.2,-671026,480946,-190080,58782.1
228510,ETH,11768,2069.2,599538,597420,1.19696e+06,2119.97
228510,ADA,8188,1,53761,1627.77,55388.8,1.1988
228520,BTC,966,58284.2,-671026,485981,-185046,58787.3
228520,ETH,11756,2069.2,600184,589992,1.19018e+06,2119.39
228520,ADA,8186,1,53763,1629.42,55392.4,1.19905
228530,BTC,964,58284.2,-670007,491443,-178564,58794
228530,ETH,11774,2069.27,600184,581603,1.18179e+06,2118.66
228530,ADA,8184,1,53765,1612.66,55377.7,1.19705
228540,BTC,962,58284.2,-668975,496195,-172780,58800
228540,ETH,11760,2069.27,600930,596552,1.19748e+06,2119.99
228540,ADA,8195,1,53765,1617.28,55382.3,1.19735
228550,BTC,962,58284.2,-668975,580851,-88123.8,58888
228550,ETH,11762,2069.28,600930,596556,1.19749e+06,2119.99
228550,ADA,8193,1,53767,1616.07,55383.1,1.19725
228560,BTC,964,58285.5,-668975,591457,-77517.8,58899
228560,ETH,11764,2069.28,600930,608087,1.20902e+06,2120.97
228560,ADA,8195,1,53767,1625.48,55392.5,1.19835
228570,BTC,966,58286.7,-668975,592425,-76549.8,58900
228570,ETH,11762,2069.28,601036,616334,1.21737e+06,2121.68
228570,ADA,8197,1,53767,1623.83,55390.8,1.1981
228580,BTC,964,58286.7,-667748,591199,-76549.8,58900
228580,ETH,11752,2069.29,601716,624876,1.22659e+06,2122.47
228580,ADA,8197,1,53767,1635.71,55402.7,1.19955
228590,BTC,954,58288,-660128,602938,-57189.8,58920
228590,ETH,11728,2069.29,603077,627118,1.23019e+06,2122.77
228590,ADA,8183,1,53817,1629.64,55446.6,1.19915
228600,BTC,956,58289.3,-660128,611641,-48487.1,58929.1
228600,ETH,11726,2069.29,603186,635923,1.23911e+06,2123.53
228600,ADA,8192,1,53817,1632.26,55449.3,1.19925
228610,BTC,958,58290.7,-660128,617266,-42861.8,58935
228610,ETH,11728,2069.3,603186,637450,1.24064e+06,2123.66
228610,ADA,8190,1,53819,1633.09,55452.1,1.1994
228620,BTC,944,58290.7,-651002,612966,-38035.7,58940
228620,ETH,11730,2069.31,603186,644020,1.24721e+06,2124.22
228620,ADA,8188,1,53821,1635.55,55456.6,1.19975
228630,BTC,942,58290.7,-649603,666303,16700.3,58998
228630,ETH,11732,2069.32,603186,676638,1.27982e+06,2126.99
228630,ADA,8186,1,53823,1634.74,55457.7,1.1997
228640,BTC,951,58297.3,-649603,650542,938.605,58981.4
228640,ETH,11730,2069.32,603304,676405,1.27971e+06,2126.99
228640,ADA,8188,1,53823,1638.83,55461.8,1.20015
228650,BTC,953,58298.7,-649603,629245,-20358.2,58959
228650,ETH,11730,2069.32,603304,690833,1.29414e+06,2128.22
228650,ADA,8186,1,53825,1638.84,55463.8,1.2002
228660,BTC,955,58300.2,-649603,662895,13291.7,58994.3
228660,ETH,11716,2069.32,604175,690009,1.29418e+06,2128.22
228660,ADA,8184,1,53827,1640.48,55467.5,1.20045
228670,BTC,945,58301.6,-642002,595378,-46624.4,58931.6
228670,ETH,11714,2069.32,604295,690242,1.29454e+06,2128.24
228670,ADA,8182,1,53829,1640.49,55469.5,1.2005
228680,BTC,943,58301.6,-640763,538231,-102533,58872.4
228680,ETH,11725,2069.37,604295,648100,1.25239e+06,2124.64
228680,ADA,8180,1,53831,1638.86,55469.9,1.20035
228690,BTC,931,58302.8,-632732,536260,-96472.5,58878.8
228690,ETH,11725,2069.38,604406,634863,1.23927e+06,2123.53
228690,ADA,8176,1,53835,1635.61,55470.6,1.20005
228700,BTC,933,58304.2,-632732,592383,-40349.7,58939.1
228700,ETH,11736,2069.43,604406,648040,1.25245e+06,2124.64
228700,ADA,8178,1,53835,1637.24,55472.2,1.2002
228710,BTC,935,58305.5,-632732,616634,-16098.9,58965
228710,ETH,11712,2069.43,605884,675526,1.28141e+06,2127.11
228710,ADA,8176,1,53837,1640.11,55477.1,1.2006
228720,BTC,937,58306.9,-632732,616230,-16502.4,58964.6
228720,ETH,11712,2069.43,605884,697662,1.30355e+06,2128.99
228720,ADA,8183,1,53839,1643.15,55482.1,1.2008
228730,BTC,935,58306.9,-631416,618351,-13065.5,58968.3
228730,ETH,11714,2069.44,605884,695791,1.30168e+06,2128.84
228730,ADA,8185,1,53839,1639.05,55478,1.20025
228740,BTC,933,58306.9,-630126,610768,-19358.5,58961.6
228740,ETH,11721,2069.48,606003,685988,1.29199e+06,2128.01
228740,ADA,8183,1,53841,1638.65,55479.6,1.20025
228750,BTC,930,58313.3,-622158,607865,-14292.4,58966.9
228750,ETH,11732,2069.53,606003,678411,1.28441e+06,2127.36
228750,ADA,8185,1,53841,1641.5,55482.5,1.20055
228760,BTC,930,58313.3,-622158,608851,-13306.6,58968
228760,ETH,11734,2069.54,606003,659229,1.26523e+06,2125.72
228760,ADA,8187,1,53841,1641.08,55482.1,1.20045
228770,BTC,930,58313.3,-622158,619472,-2685.95,58979.4
228770,ETH,11734,2069.54,606003,671608,1.27761e+06,2126.78
228770,ADA,8185,1,53843,1642.73,55485.7,1.2007
228780,BTC,916,58313.3,-612694,617007,4313.5,58986.9
228780,ETH,11722,2069.55,606855,685224,1.29208e+06,2128.01
228780,ADA,8173,1,53893,1639.1,55532.1,1.20055
228790,BTC,918,58314.8,-612694,628113,15419.4,58999
228790,ETH,11724,2069.56,606855,708555,1.31541e+06,2129.99
228790,ADA,8175,1,53893,1642.36,55535.4,1.2009
228800,BTC,916,58314.8,-611323,627661,16337.4,59000
228800,ETH,11726,2069.57,606855,708559,1.31541e+06,2129.99
228800,ADA,8177,1,53893,1642.35,55535.4,1.20085
228810,BTC,918,58316.3,-611323,627665,16341.4,59000
228810,ETH,11733,2069.61,606976,704846,1.31182e+06,2129.68
228810,ADA,8188,1,53893,1645.38,55538.4,1.20095
228820,BTC,908,58317.8,-602998,673380,70381.9,59059.4
228820,ETH,11735,2069.62,606976,722976,1.32995e+06,2131.23
228820,ADA,8197,1,53893,1645.55,55538.5,1.20075
228830,BTC,910,58319.5,-602998,695652,92653.7,59083.9
228830,ETH,11737,2069.63,606976,718814,1.32579e+06,2130.88
228830,ADA,8199,1,53893,1646.36,55539.4,1.2008
228840,BTC,908,58319.5,-601491,683740,82248.9,59072.5
228840,ETH,11739,2069.64,606976,732317,1.33929e+06,2132.03
228840,ADA,8187,1,53941,1647.63,55588.6,1.20125
228850,BTC,910,58321.1,-601491,676460,74968.2,59064.5
228850,ETH,11739,2069.64,606976,734782,1.34176e+06,2132.24
228850,ADA,8189,1,53941,1671.37,55612.4,1.2041
228860,BTC,919,58328,-601491,681138,79646.5,59069.1
228860,ETH,11741,2069.65,606976,729736,1.33671e+06,2131.81
228860,ADA,8191,1,53941,1666.46,55607.5,1.20345
228870,BTC,917,58328,-600035,667528,67492.9,59055.9
228870,ETH,11737,2069.65,607228,735943,1.34317e+06,2132.36
228870,ADA,8187,1,53945,1670.97,55616,1.2041
228880,BTC,907,58329.6,-591095,665772,74677.7,59063.6
228880,ETH,11735,2069.65,607352,728835,1.33619e+06,2131.76
228880,ADA,8189,1,53945,1671.78,55616.8,1.20415
228890,BTC,905,58329.6,-589644,643136,53492.6,59040.2
228890,ETH,11737,2069.66,607352,719977,1.32733e+06,2131.01
228890,ADA,8187,1,53947,1673.42,55620.4,1.2044
228900,BTC,916,58337.6,-589644,615294,25650.3,59009.3
228900,ETH,11744,2069.7,607475,703467,1.31094e+06,2129.61
228900,ADA,8198,1,53947,1669.11,55616.1,1.2036
228910,BTC,918,58339.1,-589644,623684,34040,59018.5
228910,ETH,11744,2069.7,607475,697008,1.30448e+06,2129.06
228910,ADA,8200,1,53947,1671.57,55618.6,1.20385
228920,BTC,920,58340.5,-589644,620767,31123.4,59015.3
228920,ETH,11742,2069.7,607596,704639,1.31223e+06,2129.72
228920,ADA,8200,1,53947,1672.8,55619.8,1.204
228930,BTC,922,58342,-589644,635056,45412.4,59030.8
228930,ETH,11751,2069.75,607596,706503,1.3141e+06,2129.87
228930,ADA,8202,1,53947,1671.98,55619,1.20385
228940,BTC,924,58343.5,-589644,618892,29248.6,59013.3
228940,ETH,11753,2069.76,607596,706095,1.31369e+06,2129.84
228940,ADA,8204,1,53947,1674.85,55621.8,1.20415
228950,BTC,922,58343.5,-588303,617580,29277.6,59013.3
228950,ETH,11755,2069.77,607596,696342,1.30394e+06,2129.01
228950,ADA,8202,1,53949,1676.08,55625.1,1.20435
228960,BTC,922,58344.9,-586973,612807,25834.6,59009.6
228960,ETH,11755,2069.78,607714,684471,1.29218e+06,2128.01
228960,ADA,8198,1,53953,1675.26,55628.3,1.20435
228970,BTC,920,58344.9,-585723,574503,-11219.4,58969.4
228970,ETH,11753,2069.78,607830,661201,1.26903e+06,2126.03
228970,ADA,8200,1,53953,1675.26,55628.3,1.2043
228980,BTC,922,58346.3,-585723,574506,-11216.6,58969.4
228980,ETH,11762,2069.82,607830,645612,1.25344e+06,2124.7
228980,ADA,8209,1,53953,1676.69,55629.7,1.20425
228990,BTC,924,58347.7,-585723,570753,-14970,58965.4
228990,ETH,11773,2069.86,607830,637427,1.24526e+06,2124.01
228990,ADA,8211,1,53953,1677.92,55630.9,1.20435
229000,BTC,926,58349,-585723,558008,-27714.3,58951.6
229000,ETH,11775,2069.87,607830,655327,1.26316e+06,2125.53
229000,ADA,8213,1,53953,1678.33,55631.3,1.20435
229010,BTC,924,58349,-584499,564047,-20451.3,58959.4
229010,ETH,11761,2069.87,608652,649197,1.25785e+06,2125.07
229010,ADA,8211,1,53955,1680.79,55635.8,1.2047
229020,BTC,926,58350.3,-584499,573576,-10922.4,58969.7
229020,ETH,11749,2069.87,609374,654468,1.26384e+06,2125.57
229020,ADA,8213,1,53955,1681.61,55636.6,1.20475
229030,BTC,924,58350.3,-583259,572337,-10921.8,58969.7
229030,ETH,11749,2069.87,609374,655290,1.26466e+06,2125.64
229030,ADA,8213,1,53955,1679.15,55634.1,1.20445
229040,BTC,926,58351.6,-583259,572341,-10918.4,58969.7
229040,ETH,11735,2069.87,610196,656504,1.2667e+06,2125.82
